prefecture,month,mean_ntl
Miyagi,2015-11-01,1.5816411593095556
Miyagi,2015-12-01,1.5937179243359212
Miyagi,2016-01-01,1.6219629341761974
Miyagi,2016-02-01,1.612713778924487
Miyagi,2016-03-01,1.418159314045732
Miyagi,2016-04-01,1.135033346783726
Miyagi,2016-05-01,1.384578498505697
Miyagi,2016-06-01,1.4677444846046055
Miyagi,2016-07-01,1.083208450798816
Miyagi,2016-08-01,1.2329964034136662
Miyagi,2016-09-01,1.204176301781982
Miyagi,2016-10-01,1.5455123120939172
Miyagi,2016-11-01,1.4070822391141848
Miyagi,2016-12-01,1.4721820439366171
Miyagi,2017-01-01,1.86147740237022
Miyagi,2017-02-01,2.049586028867214
Miyagi,2017-03-01,1.6907544129971162
Miyagi,2017-04-01,1.500350409609956
Miyagi,2017-05-01,1.770273576796331
Miyagi,2017-06-01,1.5845606100495178
Miyagi,2017-07-01,1.4900976768877887
Miyagi,2017-08-01,1.3082301174987925
Miyagi,2017-09-01,1.5570305452098387
Miyagi,2017-10-01,1.6052154250346662
Miyagi,2017-11-01,1.6736981288054726
Miyagi,2017-12-01,2.029062202647644
Miyagi,2018-01-01,2.247097694794804
Miyagi,2018-02-01,2.460904366984355
Miyagi,2018-03-01,1.71767232264345
Miyagi,2018-04-01,1.5568053015671712
Miyagi,2018-05-01,1.8403790826911028
Miyagi,2018-06-01,1.4851522959043577
Miyagi,2018-07-01,1.5093952508302222
Miyagi,2018-08-01,1.4292858854515265
Miyagi,2018-09-01,1.1398568393365354
Miyagi,2018-10-01,1.5957631768005167
Miyagi,2018-11-01,1.540809369558358
Miyagi,2018-12-01,1.7664993187765112
Miyagi,2019-01-01,1.8652321483926952
Miyagi,2019-02-01,1.7428662690362595
Miyagi,2019-03-01,1.537537780554121
Miyagi,2019-04-01,1.6112607891013186
Miyagi,2019-05-01,1.759031277552281
Miyagi,2019-06-01,1.7408830628846346
Miyagi,2019-07-01,1.2423899290986793
Miyagi,2019-08-01,1.4456726085933098
Miyagi,2019-09-01,1.265797950485489
Miyagi,2019-10-01,1.6401322533560792
