"eq_id","prefecture","mean_pga","max_pga"
"us10007b88","Miyazaki",NA,NA
"us10007b88","Nagano",0.290600061416626,0.813489779462003
"us10007b88","Nagasaki",NA,NA
"us10007b88","Nara",NA,NA
"us10007b88","Niigata",1.0008397102356,2.18136856544352
"us10007b88","Oita",NA,NA
"us10007b88","Okayama",NA,NA
"us10007b88","Okinawa",NA,NA
"us10007b88","Osaka",NA,NA
"us10007b88","Saga",NA,NA
"us10007b88","Saitama",1.09242486953735,2.08934461645385
"us10007b88","Shiga",NA,NA
"us10007b88","Shimane",NA,NA
"us10007b88","Shizuoka",0.205741822719574,0.486294605852567
"us10007b88","Tochigi",2.14815497398376,3.98967242416678
"us10007b88","Tokushima",NA,NA
"us10007b88","Tokyo",0.840060234069824,1.86882720739024
"us10007b88","Tottori",NA,NA
"us10007b88","Toyama",0.229893520474434,0.423706345744314
"us10007b88","Wakayama",NA,NA
"us10007b88","Yamagata",1.80998516082764,4.39580151465319
"us10007b88","Yamaguchi",NA,NA
"us10007b88","Yamanashi",0.342387735843658,0.595081527997586
"us10008qnw","Aichi",NA,NA
"us10008qnw","Akita",NA,NA
"us10008qnw","Aomori",NA,NA
"us10008qnw","Chiba",NA,NA
"us10008qnw","Ehime",NA,NA
"us10008qnw","Fukui",NA,NA
"us10008qnw","Fukuoka",NA,NA
"us10008qnw","Fukushima",NA,NA
"us10008qnw","Gifu",NA,NA
"us10008qnw","Gunma",NA,NA
"us10008qnw","Hiroshima",NA,NA
"us10008qnw","Hokkaido",NA,NA
"us10008qnw","Hyogo",NA,NA
"us10008qnw","Ibaraki",NA,NA
"us10008qnw","Ishikawa",NA,NA
"us10008qnw","Iwate",NA,NA
"us10008qnw","Kagawa",NA,NA
"us10008qnw","Kagoshima",0.0119082238525152,0.0645746737718582
"us10008qnw","Kanagawa",NA,NA
"us10008qnw","Kochi",NA,NA
"us10008qnw","Kumamoto",NA,NA
"us10008qnw","Kyoto",NA,NA
"us10008qnw","Mie",NA,NA
"us10008qnw","Miyagi",NA,NA
"us10008qnw","Miyazaki",NA,NA
"us10008qnw","Nagano",NA,NA
"us10008qnw","Nagasaki",NA,NA
"us10008qnw","Nara",NA,NA
"us10008qnw","Niigata",NA,NA
"us10008qnw","Oita",NA,NA
"us10008qnw","Okayama",NA,NA
"us10008qnw","Okinawa",0.25381788611412,1.60372352600098
"us10008qnw","Osaka",NA,NA
"us10008qnw","Saga",NA,NA
"us10008qnw","Saitama",NA,NA
"us10008qnw","Shiga",NA,NA
"us10008qnw","Shimane",NA,NA
"us10008qnw","Shizuoka",NA,NA
"us10008qnw","Tochigi",NA,NA
"us10008qnw","Tokushima",NA,NA
"us10008qnw","Tokyo",NA,NA
"us10008qnw","Tottori",NA,NA
"us10008qnw","Toyama",NA,NA
"us10008qnw","Wakayama",NA,NA
"us10008qnw","Yamagata",NA,NA
"us10008qnw","Yamaguchi",NA,NA
"us10008qnw","Yamanashi",NA,NA
"us2000a18e","Aichi",NA,NA
"us2000a18e","Akita",NA,NA
"us2000a18e","Aomori",NA,NA
"us2000a18e","Chiba",NA,NA
"us2000a18e","Ehime",NA,NA
"us2000a18e","Fukui",NA,NA
"us2000a18e","Fukuoka",NA,NA
"us2000a18e","Fukushima",NA,NA
"us2000a18e","Gifu",NA,NA
"us2000a18e","Gunma",NA,NA
"us2000a18e","Hiroshima",NA,NA
"us2000a18e","Hokkaido",NA,NA
"us2000a18e","Hyogo",NA,NA
"us2000a18e","Ibaraki",NA,NA
"us2000a18e","Ishikawa",NA,NA
"us2000a18e","Iwate",NA,NA
"us2000a18e","Kagawa",NA,NA
"us2000a18e","Kagoshima",0.392717212438583,0.895440995693207
"us2000a18e","Kanagawa",NA,NA
"us2000a18e","Kochi",NA,NA
"us2000a18e","Kumamoto",NA,NA
"us2000a18e","Kyoto",NA,NA
"us2000a18e","Mie",NA,NA
"us2000a18e","Miyagi",NA,NA
"us2000a18e","Miyazaki",NA,NA
"us2000a18e","Nagano",NA,NA
"us2000a18e","Nagasaki",NA,NA
"us2000a18e","Nara",NA,NA
"us2000a18e","Niigata",NA,NA
"us2000a18e","Oita",NA,NA
"us2000a18e","Okayama",NA,NA
"us2000a18e","Okinawa",0.296990305185318,0.814093172550201
"us2000a18e","Osaka",NA,NA
"us2000a18e","Saga",NA,NA
"us2000a18e","Saitama",NA,NA
"us2000a18e","Shiga",NA,NA
"us2000a18e","Shimane",NA,NA
"us2000a18e","Shizuoka",NA,NA
"us2000a18e","Tochigi",NA,NA
"us2000a18e","Tokushima",NA,NA
"us2000a18e","Tokyo",NA,NA
"us2000a18e","Tottori",NA,NA
"us2000a18e","Toyama",NA,NA
"us2000a18e","Wakayama",NA,NA
"us2000a18e","Yamagata",NA,NA
"us2000a18e","Yamaguchi",NA,NA
"us2000a18e","Yamanashi",NA,NA
"us2000ahlq","Aichi",NA,NA
"us2000ahlq","Akita",NA,NA
"us2000ahlq","Aomori",NA,NA
"us2000ahlq","Chiba",NA,NA
"us2000ahlq","Ehime",NA,NA
"us2000ahlq","Fukui",NA,NA
"us2000ahlq","Fukuoka",NA,NA
"us2000ahlq","Fukushima",NA,NA
"us2000ahlq","Gifu",NA,NA
"us2000ahlq","Gunma",NA,NA
"us2000ahlq","Hiroshima",NA,NA
"us2000ahlq","Hokkaido",NA,NA
"us2000ahlq","Hyogo",NA,NA
"us2000ahlq","Ibaraki",NA,NA
"us2000ahlq","Ishikawa",NA,NA
"us2000ahlq","Iwate",NA,NA
"us2000ahlq","Kagawa",NA,NA
"us2000ahlq","Kagoshima",NA,NA
"us2000ahlq","Kanagawa",NA,NA
"us2000ahlq","Kochi",NA,NA
"us2000ahlq","Kumamoto",NA,NA
"us2000ahlq","Kyoto",NA,NA
"us2000ahlq","Mie",NA,NA
"us2000ahlq","Miyagi",NA,NA
"us2000ahlq","Miyazaki",NA,NA
"us2000ahlq","Nagano",NA,NA
"us2000ahlq","Nagasaki",NA,NA
"us2000ahlq","Nara",NA,NA
"us2000ahlq","Niigata",NA,NA
"us2000ahlq","Oita",NA,NA
"us2000ahlq","Okayama",NA,NA
"us2000ahlq","Okinawa",NA,NA
"us2000ahlq","Osaka",NA,NA
"us2000ahlq","Saga",NA,NA
"us2000ahlq","Saitama",NA,NA
"us2000ahlq","Shiga",NA,NA
"us2000ahlq","Shimane",NA,NA
"us2000ahlq","Shizuoka",NA,NA
"us2000ahlq","Tochigi",NA,NA
"us2000ahlq","Tokushima",NA,NA
"us2000ahlq","Tokyo",0.0632470697164536,0.125367701053619
"us2000ahlq","Tottori",NA,NA
"us2000ahlq","Toyama",NA,NA
"us2000ahlq","Wakayama",NA,NA
"us2000ahlq","Yamagata",NA,NA
"us2000ahlq","Yamaguchi",NA,NA
"us2000ahlq","Yamanashi",NA,NA
"us2000arxv","Aichi",NA,NA
"us2000arxv","Akita",0.0398866906762123,0.0778966322541237
"us2000arxv","Aomori",0.0314847938716412,0.0654130652546883
"us2000arxv","Chiba",0.0249726176261902,0.0444374829530716
"us2000arxv","Ehime",NA,NA
"us2000arxv","Fukui",NA,NA
"us2000arxv","Fukuoka",NA,NA
"us2000arxv","Fukushima",0.0565308518707752,0.209827318787575
"us2000arxv","Gifu",NA,NA
"us2000arxv","Gunma",0.0252710357308388,0.0253304857760668
"us2000arxv","Hiroshima",NA,NA
"us2000arxv","Hokkaido",0.0116341821849346,0.041787713766098
"us2000arxv","Hyogo",NA,NA
"us2000arxv","Ibaraki",0.038471233099699,0.0725539326667786
"us2000arxv","Ishikawa",NA,NA
"us2000arxv","Iwate",0.0834990441799164,0.196517422795296
"us2000arxv","Kagawa",NA,NA
"us2000arxv","Kagoshima",NA,NA
"us2000arxv","Kanagawa",0.0169185437262058,0.0198318250477314
"us2000arxv","Kochi",NA,NA
"us2000arxv","Kumamoto",NA,NA
"us2000arxv","Kyoto",NA,NA
"us2000arxv","Mie",NA,NA
"us2000arxv","Miyagi",0.102876208722591,0.212085112929344
"us2000arxv","Miyazaki",NA,NA
"us2000arxv","Nagano",NA,NA
"us2000arxv","Nagasaki",NA,NA
"us2000arxv","Nara",NA,NA
"us2000arxv","Niigata",0.0297808777540922,0.0362376347184181
"us2000arxv","Oita",NA,NA
"us2000arxv","Okayama",NA,NA
"us2000arxv","Okinawa",NA,NA
"us2000arxv","Osaka",NA,NA
"us2000arxv","Saga",NA,NA
"us2000arxv","Saitama",0.0235520415008068,0.0259849485009909
"us2000arxv","Shiga",NA,NA
"us2000arxv","Shimane",NA,NA
"us2000arxv","Shizuoka",NA,NA
"us2000arxv","Tochigi",0.0328142084181309,0.0471602715551853
"us2000arxv","Tokushima",NA,NA
"us2000arxv","Tokyo",0.020689120516181,0.0243139248341322
"us2000arxv","Tottori",NA,NA
"us2000arxv","Toyama",NA,NA
"us2000arxv","Wakayama",NA,NA
"us2000arxv","Yamagata",0.0448222048580647,0.0769758149981499
"us2000arxv","Yamaguchi",NA,NA
"us2000arxv","Yamanashi",NA,NA
"us2000b1v8","Aichi",NA,NA
"us2000b1v8","Akita",0.0535786189138889,0.118981890380383
"us2000b1v8","Aomori",0.0340448282659054,0.0693559348583221
"us2000b1v8","Chiba",0.0562677718698978,0.101321138441563
"us2000b1v8","Ehime",NA,NA
"us2000b1v8","Fukui",NA,NA
"us2000b1v8","Fukuoka",NA,NA
"us2000b1v8","Fukushima",0.103134460747242,0.246050387620926
"us2000b1v8","Gifu",NA,NA
"us2000b1v8","Gunma",0.0367344804108143,0.0540543273091316
"us2000b1v8","Hiroshima",NA,NA
"us2000b1v8","Hokkaido",0.0130423130467534,0.0162031911313534
"us2000b1v8","Hyogo",NA,NA
"us2000b1v8","Ibaraki",0.0866492465138435,0.16651751101017
"us2000b1v8","Ishikawa",NA,NA
"us2000b1v8","Iwate",0.106353685259819,0.256282061338425
"us2000b1v8","Kagawa",NA,NA
"us2000b1v8","Kagoshima",NA,NA
"us2000b1v8","Kanagawa",0.0274980086833239,0.0435341484844685
"us2000b1v8","Kochi",NA,NA
"us2000b1v8","Kumamoto",NA,NA
"us2000b1v8","Kyoto",NA,NA
"us2000b1v8","Mie",NA,NA
"us2000b1v8","Miyagi",0.16769190132618,0.35083395242691
"us2000b1v8","Miyazaki",NA,NA
"us2000b1v8","Nagano",NA,NA
"us2000b1v8","Nagasaki",NA,NA
"us2000b1v8","Nara",NA,NA
"us2000b1v8","Niigata",0.0445279181003571,0.0648009032011032
"us2000b1v8","Oita",NA,NA
"us2000b1v8","Okayama",NA,NA
"us2000b1v8","Okinawa",NA,NA
"us2000b1v8","Osaka",NA,NA
"us2000b1v8","Saga",NA,NA
"us2000b1v8","Saitama",0.0389326959848404,0.0564649552106857
"us2000b1v8","Shiga",NA,NA
"us2000b1v8","Shimane",NA,NA
"us2000b1v8","Shizuoka",0.017845157533884,0.0207780078053474
"us2000b1v8","Tochigi",0.0625012964010239,0.100113704800606
"us2000b1v8","Tokushima",NA,NA
"us2000b1v8","Tokyo",0.0323088020086288,0.0533572137355804
"us2000b1v8","Tottori",NA,NA
"us2000b1v8","Toyama",NA,NA
"us2000b1v8","Wakayama",NA,NA
"us2000b1v8","Yamagata",0.0758320242166519,0.132198378443718
"us2000b1v8","Yamaguchi",NA,NA
"us2000b1v8","Yamanashi",0.020188957452774,0.0264625828713179
"us2000bkrv","Aichi",0.0137032717466354,0.028410455211997
"us2000bkrv","Akita",NA,NA
"us2000bkrv","Aomori",NA,NA
"us2000bkrv","Chiba",0.0688234716653824,0.122510924935341
"us2000bkrv","Ehime",NA,NA
"us2000bkrv","Fukui",0.00355970789678395,0.00529054645448923
"us2000bkrv","Fukuoka",NA,NA
"us2000bkrv","Fukushima",NA,NA
"us2000bkrv","Gifu",0.00619103480130434,0.0130250668153167
"us2000bkrv","Gunma",0.0117831351235509,0.0317056439816952
"us2000bkrv","Hiroshima",NA,NA
"us2000bkrv","Hokkaido",NA,NA
"us2000bkrv","Hyogo",NA,NA
"us2000bkrv","Ibaraki",0.0308828577399254,0.0689484849572182
"us2000bkrv","Ishikawa",0.00288397213444114,0.00420207157731056
"us2000bkrv","Iwate",NA,NA
"us2000bkrv","Kagawa",NA,NA
"us2000bkrv","Kagoshima",NA,NA
"us2000bkrv","Kanagawa",0.0467512644827366,0.0877961665391922
"us2000bkrv","Kochi",NA,NA
"us2000bkrv","Kumamoto",NA,NA
"us2000bkrv","Kyoto",NA,NA
"us2000bkrv","Mie",0.00983643252402544,0.0192598477005959
"us2000bkrv","Miyagi",NA,NA
"us2000bkrv","Miyazaki",NA,NA
"us2000bkrv","Nagano",0.00940094329416752,0.0185961555689573
"us2000bkrv","Nagasaki",NA,NA
"us2000bkrv","Nara",NA,NA
"us2000bkrv","Niigata",0.00645478768274188,0.00665661506354809
"us2000bkrv","Oita",NA,NA
"us2000bkrv","Okayama",NA,NA
"us2000bkrv","Okinawa",NA,NA
"us2000bkrv","Osaka",NA,NA
"us2000bkrv","Saga",NA,NA
"us2000bkrv","Saitama",0.0276678670197725,0.0579769536852837
"us2000bkrv","Shiga",0.00513176945969462,0.00544316694140434
"us2000bkrv","Shimane",NA,NA
"us2000bkrv","Shizuoka",0.0313212014734745,0.0733842253684998
"us2000bkrv","Tochigi",0.0155859990045428,0.0326510928571224
"us2000bkrv","Tokushima",NA,NA
"us2000bkrv","Tokyo",0.0561624094843864,0.533590197563171
"us2000bkrv","Tottori",NA,NA
"us2000bkrv","Toyama",0.00353944394737482,0.00527238892391324
"us2000bkrv","Wakayama",NA,NA
"us2000bkrv","Yamagata",NA,NA
"us2000bkrv","Yamaguchi",NA,NA
"us2000bkrv","Yamanashi",0.0207691825926304,0.038998007774353
"us2000cnnl","Aichi",NA,NA
"us2000cnnl","Akita",0.656002283096313,1.72557544708252
"us2000cnnl","Aomori",1.80439114570618,4.00076007843018
"us2000cnnl","Chiba",NA,NA
"us2000cnnl","Ehime",NA,NA
"us2000cnnl","Fukui",NA,NA
"us2000cnnl","Fukuoka",NA,NA
"us2000cnnl","Fukushima",0.100726664066315,0.177127584815025
"us2000cnnl","Gifu",NA,NA
"us2000cnnl","Gunma",NA,NA
"us2000cnnl","Hiroshima",NA,NA
"us2000cnnl","Hokkaido",0.522527873516083,2.60621738433838
"us2000cnnl","Hyogo",NA,NA
"us2000cnnl","Ibaraki",NA,NA
"us2000cnnl","Ishikawa",NA,NA
"us2000cnnl","Iwate",0.97546112537384,3.27216339111328
"us2000cnnl","Kagawa",NA,NA
"us2000cnnl","Kagoshima",NA,NA
"us2000cnnl","Kanagawa",NA,NA
"us2000cnnl","Kochi",NA,NA
"us2000cnnl","Kumamoto",NA,NA
"us2000cnnl","Kyoto",NA,NA
"us2000cnnl","Mie",NA,NA
"us2000cnnl","Miyagi",0.28907835483551,0.5677729845047
"us2000cnnl","Miyazaki",NA,NA
"us2000cnnl","Nagano",NA,NA
"us2000cnnl","Nagasaki",NA,NA
"us2000cnnl","Nara",NA,NA
"us2000cnnl","Niigata",0.0865267366170883,0.184589967131615
"us2000cnnl","Oita",NA,NA
"us2000cnnl","Okayama",NA,NA
"us2000cnnl","Okinawa",NA,NA
"us2000cnnl","Osaka",NA,NA
"us2000cnnl","Saga",NA,NA
"us2000cnnl","Saitama",NA,NA
"us2000cnnl","Shiga",NA,NA
"us2000cnnl","Shimane",NA,NA
"us2000cnnl","Shizuoka",NA,NA
"us2000cnnl","Tochigi",NA,NA
"us2000cnnl","Tokushima",NA,NA
"us2000cnnl","Tokyo",NA,NA
"us2000cnnl","Tottori",NA,NA
"us2000cnnl","Toyama",NA,NA
"us2000cnnl","Wakayama",NA,NA
"us2000cnnl","Yamagata",0.200860947370529,0.364967077970505
"us2000cnnl","Yamaguchi",NA,NA
"us2000cnnl","Yamanashi",NA,NA
"us2000h8ty","Aichi",NA,NA
"us2000h8ty","Akita",NA,NA
"us2000h8ty","Aomori",2.10196971893311,4.86235726598981
"us2000h8ty","Chiba",NA,NA
"us2000h8ty","Ehime",NA,NA
"us2000h8ty","Fukui",NA,NA
"us2000h8ty","Fukuoka",NA,NA
"us2000h8ty","Fukushima",NA,NA
"us2000h8ty","Gifu",NA,NA
"us2000h8ty","Gunma",NA,NA
"us2000h8ty","Hiroshima",NA,NA
"us2000h8ty","Hokkaido",6.28975343704224,68.5288873730319
"us2000h8ty","Hyogo",NA,NA
"us2000h8ty","Ibaraki",NA,NA
"us2000h8ty","Ishikawa",NA,NA
"us2000h8ty","Iwate",NA,NA
"us2000h8ty","Kagawa",NA,NA
"us2000h8ty","Kagoshima",NA,NA
"us2000h8ty","Kanagawa",NA,NA
"us2000h8ty","Kochi",NA,NA
"us2000h8ty","Kumamoto",NA,NA
"us2000h8ty","Kyoto",NA,NA
"us2000h8ty","Mie",NA,NA
"us2000h8ty","Miyagi",NA,NA
"us2000h8ty","Miyazaki",NA,NA
"us2000h8ty","Nagano",NA,NA
"us2000h8ty","Nagasaki",NA,NA
"us2000h8ty","Nara",NA,NA
"us2000h8ty","Niigata",NA,NA
"us2000h8ty","Oita",NA,NA
"us2000h8ty","Okayama",NA,NA
"us2000h8ty","Okinawa",NA,NA
"us2000h8ty","Osaka",NA,NA
"us2000h8ty","Saga",NA,NA
"us2000h8ty","Saitama",NA,NA
"us2000h8ty","Shiga",NA,NA
"us2000h8ty","Shimane",NA,NA
"us2000h8ty","Shizuoka",NA,NA
"us2000h8ty","Tochigi",NA,NA
"us2000h8ty","Tokushima",NA,NA
"us2000h8ty","Tokyo",NA,NA
"us2000h8ty","Tottori",NA,NA
"us2000h8ty","Toyama",NA,NA
"us2000h8ty","Wakayama",NA,NA
"us2000h8ty","Yamagata",NA,NA
"us2000h8ty","Yamaguchi",NA,NA
"us2000h8ty","Yamanashi",NA,NA
"us2000j1d4","Aichi",NA,NA
"us2000j1d4","Akita",NA,NA
"us2000j1d4","Aomori",NA,NA
"us2000j1d4","Chiba",NA,NA
"us2000j1d4","Ehime",NA,NA
"us2000j1d4","Fukui",NA,NA
"us2000j1d4","Fukuoka",NA,NA
"us2000j1d4","Fukushima",NA,NA
"us2000j1d4","Gifu",NA,NA
"us2000j1d4","Gunma",NA,NA
"us2000j1d4","Hiroshima",NA,NA
"us2000j1d4","Hokkaido",NA,NA
"us2000j1d4","Hyogo",NA,NA
"us2000j1d4","Ibaraki",NA,NA
"us2000j1d4","Ishikawa",NA,NA
"us2000j1d4","Iwate",NA,NA
"us2000j1d4","Kagawa",NA,NA
"us2000j1d4","Kagoshima",3.68648147583008,14.0400648703269
"us2000j1d4","Kanagawa",NA,NA
"us2000j1d4","Kochi",NA,NA
"us2000j1d4","Kumamoto",NA,NA
"us2000j1d4","Kyoto",NA,NA
"us2000j1d4","Mie",NA,NA
"us2000j1d4","Miyagi",NA,NA
"us2000j1d4","Miyazaki",1.78511214256287,2.63292333152539
"us2000j1d4","Nagano",NA,NA
"us2000j1d4","Nagasaki",NA,NA
"us2000j1d4","Nara",NA,NA
"us2000j1d4","Niigata",NA,NA
"us2000j1d4","Oita",NA,NA
"us2000j1d4","Okayama",NA,NA
"us2000j1d4","Okinawa",NA,NA
"us2000j1d4","Osaka",NA,NA
"us2000j1d4","Saga",NA,NA
"us2000j1d4","Saitama",NA,NA
"us2000j1d4","Shiga",NA,NA
"us2000j1d4","Shimane",NA,NA
"us2000j1d4","Shizuoka",NA,NA
"us2000j1d4","Tochigi",NA,NA
"us2000j1d4","Tokushima",NA,NA
"us2000j1d4","Tokyo",NA,NA
"us2000j1d4","Tottori",NA,NA
"us2000j1d4","Toyama",NA,NA
"us2000j1d4","Wakayama",NA,NA
"us2000j1d4","Yamagata",NA,NA
"us2000j1d4","Yamaguchi",NA,NA
"us2000j1d4","Yamanashi",NA,NA
"us70003j46","Aichi",NA,NA
"us70003j46","Akita",NA,NA
"us70003j46","Aomori",NA,NA
"us70003j46","Chiba",NA,NA
"us70003j46","Ehime",NA,NA
"us70003j46","Fukui",NA,NA
"us70003j46","Fukuoka",NA,NA
"us70003j46","Fukushima",NA,NA
"us70003j46","Gifu",NA,NA
"us70003j46","Gunma",NA,NA
"us70003j46","Hiroshima",NA,NA
"us70003j46","Hokkaido",NA,NA
"us70003j46","Hyogo",NA,NA
"us70003j46","Ibaraki",NA,NA
"us70003j46","Ishikawa",NA,NA
"us70003j46","Iwate",NA,NA
"us70003j46","Kagawa",NA,NA
"us70003j46","Kagoshima",2.71044945716858,4.68934330284786
"us70003j46","Kanagawa",NA,NA
"us70003j46","Kochi",NA,NA
"us70003j46","Kumamoto",2.13094234466553,3.32857454702523
"us70003j46","Kyoto",NA,NA
"us70003j46","Mie",NA,NA
"us70003j46","Miyagi",NA,NA
"us70003j46","Miyazaki",3.89316320419312,13.0714841594175
"us70003j46","Nagano",NA,NA
"us70003j46","Nagasaki",NA,NA
"us70003j46","Nara",NA,NA
"us70003j46","Niigata",NA,NA
"us70003j46","Oita",NA,NA
"us70003j46","Okayama",NA,NA
"us70003j46","Okinawa",NA,NA
"us70003j46","Osaka",NA,NA
"us70003j46","Saga",NA,NA
"us70003j46","Saitama",NA,NA
"us70003j46","Shiga",NA,NA
"us70003j46","Shimane",NA,NA
"us70003j46","Shizuoka",NA,NA
"us70003j46","Tochigi",NA,NA
"us70003j46","Tokushima",NA,NA
"us70003j46","Tokyo",NA,NA
"us70003j46","Tottori",NA,NA
"us70003j46","Toyama",NA,NA
"us70003j46","Wakayama",NA,NA
"us70003j46","Yamagata",NA,NA
"us70003j46","Yamaguchi",NA,NA
"us70003j46","Yamanashi",NA,NA
"us600042fx","Aichi",NA,NA
"us600042fx","Akita",3.39016628265381,12.7371714677782
"us600042fx","Aomori",0.69737297296524,1.46021175072137
"us600042fx","Chiba",NA,NA
"us600042fx","Ehime",NA,NA
"us600042fx","Fukui",NA,NA
"us600042fx","Fukuoka",NA,NA
"us600042fx","Fukushima",2.36141681671143,7.30303320301893
"us600042fx","Gifu",NA,NA
"us600042fx","Gunma",1.08692812919617,2.43177862787972
"us600042fx","Hiroshima",NA,NA
"us600042fx","Hokkaido",NA,NA
"us600042fx","Hyogo",NA,NA
"us600042fx","Ibaraki",0.61910742521286,1.16953432477559
"us600042fx","Ishikawa",0.587959825992584,1.17235622540851
"us600042fx","Iwate",1.30965447425842,4.89611261504992
"us600042fx","Kagawa",NA,NA
"us600042fx","Kagoshima",NA,NA
"us600042fx","Kanagawa",NA,NA
"us600042fx","Kochi",NA,NA
"us600042fx","Kumamoto",NA,NA
"us600042fx","Kyoto",NA,NA
"us600042fx","Mie",NA,NA
"us600042fx","Miyagi",3.38188004493713,10.3421135519129
"us600042fx","Miyazaki",NA,NA
"us600042fx","Nagano",0.595786452293396,1.51879923951194
"us600042fx","Nagasaki",NA,NA
"us600042fx","Nara",NA,NA
"us600042fx","Niigata",4.7086615562439,49.7578156399019
"us600042fx","Oita",NA,NA
"us600042fx","Okayama",NA,NA
"us600042fx","Okinawa",NA,NA
"us600042fx","Osaka",NA,NA
"us600042fx","Saga",NA,NA
"us600042fx","Saitama",NA,NA
"us600042fx","Shiga",NA,NA
"us600042fx","Shimane",NA,NA
"us600042fx","Shizuoka",NA,NA
"us600042fx","Tochigi",0.893496036529541,2.12089191065545
"us600042fx","Tokushima",NA,NA
"us600042fx","Tokyo",NA,NA
"us600042fx","Tottori",NA,NA
"us600042fx","Toyama",0.314442008733749,0.646435878523206
"us600042fx","Wakayama",NA,NA
"us600042fx","Yamagata",9.58709716796875,56.0732308757417
"us600042fx","Yamaguchi",NA,NA
"us600042fx","Yamanashi",NA,NA
"us70004jea","Aichi",NA,NA
"us70004jea","Akita",NA,NA
"us70004jea","Aomori",NA,NA
"us70004jea","Chiba",NA,NA
"us70004jea","Ehime",NA,NA
"us70004jea","Fukui",NA,NA
"us70004jea","Fukuoka",NA,NA
"us70004jea","Fukushima",NA,NA
"us70004jea","Gifu",NA,NA
"us70004jea","Gunma",NA,NA
"us70004jea","Hiroshima",NA,NA
"us70004jea","Hokkaido",NA,NA
"us70004jea","Hyogo",NA,NA
"us70004jea","Ibaraki",NA,NA
"us70004jea","Ishikawa",NA,NA
"us70004jea","Iwate",NA,NA
"us70004jea","Kagawa",NA,NA
"us70004jea","Kagoshima",0.376634567975998,0.643358315286437
"us70004jea","Kanagawa",NA,NA
"us70004jea","Kochi",NA,NA
"us70004jea","Kumamoto",NA,NA
"us70004jea","Kyoto",NA,NA
"us70004jea","Mie",NA,NA
"us70004jea","Miyagi",NA,NA
"us70004jea","Miyazaki",NA,NA
"us70004jea","Nagano",NA,NA
"us70004jea","Nagasaki",NA,NA
"us70004jea","Nara",NA,NA
"us70004jea","Niigata",NA,NA
"us70004jea","Oita",NA,NA
"us70004jea","Okayama",NA,NA
"us70004jea","Okinawa",NA,NA
"us70004jea","Osaka",NA,NA
"us70004jea","Saga",NA,NA
"us70004jea","Saitama",NA,NA
"us70004jea","Shiga",NA,NA
"us70004jea","Shimane",NA,NA
"us70004jea","Shizuoka",NA,NA
"us70004jea","Tochigi",NA,NA
"us70004jea","Tokushima",NA,NA
"us70004jea","Tokyo",NA,NA
"us70004jea","Tottori",NA,NA
"us70004jea","Toyama",NA,NA
"us70004jea","Wakayama",NA,NA
"us70004jea","Yamagata",NA,NA
"us70004jea","Yamaguchi",NA,NA
"us70004jea","Yamanashi",NA,NA
"us60004wjb","Aichi",NA,NA
"us60004wjb","Akita",NA,NA
"us60004wjb","Aomori",NA,NA
"us60004wjb","Chiba",NA,NA
"us60004wjb","Ehime",NA,NA
"us60004wjb","Fukui",NA,NA
"us60004wjb","Fukuoka",NA,NA
"us60004wjb","Fukushima",NA,NA
"us60004wjb","Gifu",NA,NA
"us60004wjb","Gunma",NA,NA
"us60004wjb","Hiroshima",NA,NA
"us60004wjb","Hokkaido",NA,NA
"us60004wjb","Hyogo",NA,NA
"us60004wjb","Ibaraki",NA,NA
"us60004wjb","Ishikawa",NA,NA
"us60004wjb","Iwate",NA,NA
"us60004wjb","Kagawa",NA,NA
"us60004wjb","Kagoshima",NA,NA
"us60004wjb","Kanagawa",NA,NA
"us60004wjb","Kochi",NA,NA
"us60004wjb","Kumamoto",NA,NA
"us60004wjb","Kyoto",NA,NA
"us60004wjb","Mie",0.248671993613243,0.352082223850498
"us60004wjb","Miyagi",NA,NA
"us60004wjb","Miyazaki",NA,NA
"us60004wjb","Nagano",NA,NA
"us60004wjb","Nagasaki",NA,NA
"us60004wjb","Nara",0.215561479330063,0.286047752660167
"us60004wjb","Niigata",NA,NA
"us60004wjb","Oita",NA,NA
"us60004wjb","Okayama",NA,NA
"us60004wjb","Okinawa",NA,NA
"us60004wjb","Osaka",NA,NA
"us60004wjb","Saga",NA,NA
"us60004wjb","Saitama",NA,NA
"us60004wjb","Shiga",NA,NA
"us60004wjb","Shimane",NA,NA
"us60004wjb","Shizuoka",NA,NA
"us60004wjb","Tochigi",NA,NA
"us60004wjb","Tokushima",NA,NA
"us60004wjb","Tokyo",0.294057279825211,0.322198182073063
"us60004wjb","Tottori",NA,NA
"us60004wjb","Toyama",NA,NA
"us60004wjb","Wakayama",0.270491182804108,0.36958192310894
"us60004wjb","Yamagata",NA,NA
"us60004wjb","Yamaguchi",NA,NA
"us60004wjb","Yamanashi",NA,NA
"us600050if","Aichi",NA,NA
"us600050if","Akita",NA,NA
"us600050if","Aomori",NA,NA
"us600050if","Chiba",NA,NA
"us600050if","Ehime",NA,NA
"us600050if","Fukui",NA,NA
"us600050if","Fukuoka",NA,NA
"us600050if","Fukushima",2.25365591049194,6.29369166417961
"us600050if","Gifu",NA,NA
"us600050if","Gunma",NA,NA
"us600050if","Hiroshima",NA,NA
"us600050if","Hokkaido",NA,NA
"us600050if","Hyogo",NA,NA
"us600050if","Ibaraki",1.1359783411026,1.65927060275865
"us600050if","Ishikawa",NA,NA
"us600050if","Iwate",NA,NA
